State_County,location
ND_Richland,46.15625_-96.71875
ND_Richland,46.15625_-96.65625
OR_Baker,44.34375_-118.34375
ID_Adams,44.59375_-116.40625
ID_Adams,44.65625_-116.40625
MT_Beaverhead,45.15625_-112.59375
MT_Big Horn,45.65625_-107.96875
MT_Big Horn,45.65625_-107.90625
MT_Big Horn,45.65625_-107.84375
MT_Big Horn,45.71875_-107.90625
MT_Big Horn,45.65625_-107.71875
MT_Custer,45.84375_-105.84375
MT_Powder River,45.78125_-105.71875
MT_Custer,45.84375_-105.71875
MT_Custer,45.84375_-105.65625
MT_Custer,45.84375_-105.59375
MT_Custer,45.90625_-105.65625
ND_Bowman,45.96875_-103.34375
ND_Adams,45.96875_-102.40625
ND_Adams,46.03125_-102.28125
ND_Emmons,46.09375_-99.96875
ND_Dickey,46.15625_-98.59375
ND_Sargent,46.15625_-97.65625
ND_Richland,46.15625_-96.84375
MN_Otter Tail,46.15625_-96.09375
MN_Otter Tail,46.15625_-96.03125
MN_Otter Tail,46.15625_-95.34375
ID_Washington,44.46875_-117.15625
ID_Washington,44.53125_-116.78125
ID_Washington,44.53125_-116.65625
ID_Valley,44.71875_-115.59375
ID_Lemhi,44.96875_-114.15625
MT_Beaverhead,45.15625_-112.46875
MT_Madison,45.21875_-111.78125
MT_Madison,45.21875_-111.71875
MT_Madison,45.28125_-111.78125
MT_Madison,45.28125_-111.65625
MT_Madison,45.28125_-111.59375
MT_Madison,45.34375_-111.71875
MT_Madison,45.34375_-111.65625
MT_Madison,45.40625_-111.71875
MT_Park,45.34375_-110.71875
MT_Park,45.34375_-110.65625
MT_Carbon,45.53125_-108.96875
MT_Yellowstone,45.59375_-108.53125
MT_Yellowstone,45.59375_-108.21875
MT_Yellowstone,45.59375_-108.09375
MT_Big Horn,45.59375_-108.03125
MT_Big Horn,45.65625_-107.59375
MT_Big Horn,45.65625_-107.53125
MT_Powder River,45.78125_-106.21875
MT_Powder River,45.78125_-106.15625
MT_Powder River,45.78125_-105.96875
MT_Carter,45.90625_-104.84375
MT_Carter,45.84375_-104.59375
MT_Carter,45.90625_-104.59375
MT_Carter,45.90625_-104.53125
MT_Carter,45.84375_-104.46875
MT_Carter,45.90625_-104.46875
SD_Harding,45.90625_-104.03125
ND_Bowman,45.96875_-103.40625
ND_Bowman,45.96875_-103.21875
ND_Bowman,45.96875_-103.15625
ND_Bowman,45.96875_-103.09375
ND_Bowman,45.96875_-103.03125
ND_Adams,45.96875_-102.96875
ND_Adams,45.96875_-102.90625
ND_Adams,45.96875_-102.84375
ND_Adams,45.96875_-102.65625
ND_Adams,46.03125_-102.21875
ND_Adams,46.03125_-102.15625
ND_Adams,46.03125_-102.09375
ND_Adams,46.03125_-102.03125
ND_Sioux,46.03125_-101.96875
ND_Sioux,46.03125_-101.90625
ND_Sioux,46.03125_-101.84375
ND_Emmons,46.09375_-100.53125
ND_Emmons,46.09375_-100.46875
ND_Emmons,46.09375_-100.21875
ND_Emmons,46.09375_-100.15625
ND_Emmons,46.09375_-100.09375
ND_Emmons,46.09375_-99.90625
ND_McIntosh,46.09375_-99.84375
ND_McIntosh,46.09375_-99.78125
ND_McIntosh,46.09375_-99.65625
ND_McIntosh,46.09375_-99.28125
ND_McIntosh,46.09375_-99.21875
ND_McIntosh,46.15625_-99.21875
ND_Dickey,46.15625_-98.40625
ND_Dickey,46.15625_-98.34375
ND_Dickey,46.09375_-98.21875
ND_Dickey,46.09375_-98.15625
ND_Dickey,46.15625_-98.21875
ND_Dickey,46.15625_-98.09375
ND_Dickey,46.09375_-98.03125
ND_Dickey,46.15625_-98.03125
ND_Sargent,46.15625_-97.96875
ND_Sargent,46.15625_-97.90625
ND_Sargent,46.15625_-97.78125
ND_Sargent,46.15625_-97.71875
ND_Sargent,46.15625_-97.28125
ND_Richland,46.15625_-97.09375
ND_Richland,46.15625_-97.03125
ND_Richland,46.15625_-96.96875
ND_Richland,46.15625_-96.59375
MN_Wilkin,46.15625_-96.53125
MN_Wilkin,46.09375_-96.46875
MN_Wilkin,46.09375_-96.40625
MN_Wilkin,46.09375_-96.34375
MN_Wilkin,46.09375_-96.28125
MN_Wilkin,46.15625_-96.46875
MN_Wilkin,46.15625_-96.40625
MN_Wilkin,46.15625_-96.34375
MN_Wilkin,46.15625_-96.28125
MN_Otter Tail,46.15625_-96.21875
MN_Otter Tail,46.15625_-95.71875
MN_Otter Tail,46.15625_-95.53125
MN_Otter Tail,46.15625_-95.46875
MN_Otter Tail,46.15625_-95.28125
MN_Otter Tail,46.15625_-95.15625
MN_Todd,46.15625_-95.09375
MN_Todd,46.15625_-95.03125
MN_Todd,46.15625_-94.96875
MN_Todd,46.15625_-94.90625
MN_Todd,46.15625_-94.84375
MN_Crow Wing,46.15625_-94.15625
MN_Crow Wing,46.15625_-93.96875
MI_Delta,45.84375_-86.90625
NY_Saint Lawrence,44.59375_-75.40625
NY_Saint Lawrence,44.53125_-75.21875
NY_Saint Lawrence,44.53125_-75.03125
VT_Addison,44.21875_-73.21875
VT_Orange,44.03125_-72.21875
ME_Cumberland,43.71875_-70.53125
OR_Douglas,43.28125_-123.46875
OR_Douglas,43.28125_-123.34375
OR_Douglas,43.28125_-123.21875
OR_Douglas,43.28125_-123.15625
OR_Douglas,43.34375_-123.15625
OR_Grant,44.15625_-118.90625
OR_Malheur,44.34375_-117.90625
ID_Washington,44.40625_-117.15625
ID_Valley,44.65625_-115.71875
ID_Valley,44.71875_-115.46875
ID_Lemhi,44.96875_-113.59375
MT_Beaverhead,45.09375_-112.65625
MT_Beaverhead,45.09375_-112.59375
MT_Park,45.28125_-110.78125
MT_Park,45.34375_-110.46875
MT_Stillwater,45.40625_-109.84375
MT_Stillwater,45.46875_-109.28125
MT_Stillwater,45.46875_-109.21875
MT_Carbon,45.46875_-109.15625
MT_Carbon,45.53125_-108.84375
MT_Yellowstone,45.53125_-108.71875
MT_Yellowstone,45.53125_-108.53125
MT_Yellowstone,45.53125_-108.46875
MT_Big Horn,45.59375_-107.96875
MT_Big Horn,45.65625_-107.46875
MT_Powder River,45.78125_-105.53125
MT_Powder River,45.78125_-105.09375
MT_Custer,45.84375_-104.96875
MT_Carter,45.84375_-104.71875
MT_Carter,45.84375_-104.65625
MT_Carter,45.84375_-104.21875
MT_Carter,45.90625_-104.21875
SD_Harding,45.90625_-103.21875
SD_Harding,45.90625_-103.09375
SD_Harding,45.90625_-103.03125
SD_Harding,45.90625_-102.96875
ND_Adams,45.96875_-102.59375
ND_Adams,45.96875_-102.28125
ND_Sioux,46.03125_-100.59375
ND_Emmons,46.03125_-99.96875
ND_McIntosh,46.09375_-99.59375
ND_McIntosh,46.09375_-99.53125
ND_McIntosh,46.09375_-99.34375
ND_McIntosh,46.09375_-99.15625
ND_McIntosh,46.09375_-99.09375
ND_Dickey,46.09375_-98.84375
ND_Dickey,46.09375_-98.78125
ND_Dickey,46.09375_-98.71875
ND_Dickey,46.09375_-98.65625
ND_Dickey,46.09375_-98.59375
ND_Sargent,46.09375_-97.84375
ND_Sargent,46.09375_-97.78125
ND_Richland,46.09375_-96.90625
ND_Richland,46.09375_-96.84375
ND_Richland,46.09375_-96.78125
ND_Richland,46.09375_-96.71875
ND_Richland,46.09375_-96.65625
ND_Richland,46.09375_-96.59375
MN_Wilkin,46.09375_-96.53125
MN_Grant,46.09375_-96.15625
MN_Douglas,46.09375_-95.53125
MN_Pine,46.09375_-92.90625
MI_Delta,45.84375_-87.03125
MI_Delta,45.78125_-86.53125
MI_Cheboygan,45.59375_-84.53125
MI_Cheboygan,45.65625_-84.53125
NY_Saint Lawrence,44.53125_-75.53125
OR_Malheur,44.34375_-117.65625
OR_Malheur,44.34375_-117.53125
ID_Washington,44.46875_-116.78125
ID_Adams,44.53125_-116.40625
ID_Adams,44.53125_-116.34375
ID_Custer,44.78125_-114.84375
ID_Lemhi,44.78125_-114.78125
MT_Beaverhead,44.96875_-113.21875
MT_Madison,45.09375_-112.15625
MT_Madison,45.09375_-112.09375
MT_Madison,45.15625_-112.15625
MT_Madison,45.15625_-112.09375
MT_Madison,45.15625_-111.78125
MT_Madison,45.15625_-111.71875
MT_Park,45.28125_-110.84375
MT_Park,45.28125_-110.71875
MT_Carbon,45.46875_-109.09375
MT_Carbon,45.46875_-109.03125
MT_Carbon,45.46875_-108.90625
MT_Carbon,45.46875_-108.84375
MT_Yellowstone,45.53125_-108.09375
MT_Big Horn,45.59375_-107.78125
MT_Big Horn,45.59375_-107.71875
MT_Big Horn,45.59375_-107.46875
MT_Powder River,45.71875_-105.40625
MT_Custer,45.78125_-104.96875
SD_Perkins,45.90625_-102.90625
SD_Perkins,45.90625_-102.65625
ND_Sioux,45.96875_-101.96875
SD_Corson,45.90625_-101.90625
ND_Sioux,45.96875_-101.90625
ND_Emmons,46.03125_-100.21875
ND_Emmons,46.03125_-100.15625
ND_Emmons,46.03125_-100.09375
ND_Emmons,46.03125_-100.03125
ND_McIntosh,46.03125_-99.84375
ND_McIntosh,46.03125_-99.78125
ND_McIntosh,46.03125_-99.71875
ND_McIntosh,46.03125_-99.65625
ND_McIntosh,46.03125_-99.59375
ND_McIntosh,46.03125_-99.40625
ND_McIntosh,46.03125_-99.34375
ND_McIntosh,46.09375_-99.40625
ND_McIntosh,46.03125_-99.28125
ND_McIntosh,46.09375_-99.03125
ND_Dickey,46.03125_-98.40625
ND_Dickey,46.03125_-98.34375
ND_Dickey,46.03125_-98.21875
ND_Dickey,46.03125_-98.15625
ND_Sargent,46.09375_-97.59375
ND_Sargent,46.03125_-97.28125
ND_Richland,46.03125_-97.21875
ND_Richland,46.03125_-97.15625
ND_Richland,46.03125_-97.09375
ND_Richland,46.03125_-97.03125
ND_Sargent,46.09375_-97.34375
ND_Sargent,46.09375_-97.28125
ND_Richland,46.09375_-97.21875
ND_Richland,46.09375_-97.15625
ND_Richland,46.09375_-97.09375
ND_Richland,46.09375_-97.03125
ND_Richland,46.09375_-96.96875
MN_Grant,46.09375_-96.09375
MN_Grant,46.09375_-96.03125
MN_Grant,46.09375_-95.96875
MN_Grant,46.09375_-95.90625
MN_Grant,46.09375_-95.84375
MN_Douglas,46.09375_-95.65625
MN_Douglas,46.09375_-95.46875
MN_Douglas,46.09375_-95.40625
MN_Douglas,46.09375_-95.34375
MN_Douglas,46.09375_-95.15625
MN_Todd,46.09375_-95.03125
MN_Todd,46.09375_-94.96875
MN_Todd,46.09375_-94.90625
MN_Todd,46.09375_-94.84375
MN_Todd,46.09375_-94.78125
MN_Morrison,46.09375_-94.53125
MI_Cheboygan,45.59375_-84.40625
NY_Essex,44.15625_-73.40625
VT_Addison,44.15625_-73.34375
VT_Addison,44.15625_-73.21875
VT_Orange,44.03125_-72.53125
OR_Malheur,44.28125_-117.78125
OR_Malheur,44.28125_-117.71875
OR_Baker,44.34375_-117.28125
ID_Valley,44.65625_-115.40625
ID_Lemhi,44.71875_-114.59375
ID_Lemhi,44.78125_-114.34375
ID_Lemhi,44.90625_-113.65625
MT_Beaverhead,45.03125_-112.65625
MT_Park,45.21875_-110.84375
MT_Park,45.28125_-110.40625
MT_Carbon,45.40625_-109.28125
MT_Carbon,45.40625_-109.15625
MT_Carbon,45.40625_-109.09375
MT_Carbon,45.40625_-109.03125
MT_Yellowstone,45.46875_-108.40625
MT_Big Horn,45.46875_-108.09375
MT_Big Horn,45.53125_-108.03125
MT_Big Horn,45.53125_-107.90625
MT_Big Horn,45.53125_-107.71875
MT_Big Horn,45.53125_-107.65625
MT_Rosebud,45.65625_-106.28125
MT_Powder River,45.71875_-105.53125
MT_Carter,45.78125_-104.84375
MT_Carter,45.78125_-104.78125
MT_Carter,45.78125_-104.71875
MT_Carter,45.78125_-104.65625
MT_Carter,45.78125_-104.53125
MT_Carter,45.78125_-104.40625
SD_Harding,45.84375_-103.40625
SD_Harding,45.84375_-103.34375
SD_Harding,45.84375_-103.28125
SD_Harding,45.90625_-103.28125
SD_Harding,45.84375_-103.21875
SD_Perkins,45.90625_-102.40625
SD_Perkins,45.90625_-102.28125
SD_Perkins,45.90625_-102.21875
SD_Corson,45.90625_-101.96875
ND_Sioux,45.96875_-101.15625
ND_Sioux,45.96875_-101.03125
ND_Sioux,45.96875_-100.96875
ND_Sioux,45.96875_-100.84375
ND_Emmons,45.96875_-100.40625
ND_Emmons,45.96875_-100.34375
ND_Emmons,45.96875_-100.28125
ND_Emmons,46.03125_-99.90625
ND_McIntosh,46.03125_-99.53125
ND_McIntosh,45.96875_-99.21875
ND_McIntosh,46.03125_-99.21875
ND_McIntosh,46.03125_-99.15625
ND_McIntosh,46.03125_-99.09375
ND_Dickey,46.03125_-98.96875
ND_Dickey,46.03125_-98.71875
ND_Dickey,46.03125_-98.65625
ND_Dickey,46.03125_-98.59375
ND_Dickey,46.03125_-98.28125
ND_Dickey,46.03125_-98.09375
ND_Dickey,46.03125_-98.03125
ND_Sargent,46.03125_-97.96875
ND_Sargent,46.03125_-97.90625
ND_Sargent,46.03125_-97.78125
ND_Sargent,46.03125_-97.59375
ND_Sargent,46.03125_-97.53125
ND_Sargent,46.03125_-97.46875
ND_Sargent,46.03125_-97.40625
ND_Sargent,46.09375_-97.53125
ND_Sargent,46.09375_-97.40625
ND_Sargent,46.15625_-97.53125
ND_Richland,46.03125_-96.90625
MN_Wilkin,46.03125_-96.53125
MN_Wilkin,46.03125_-96.46875
MN_Wilkin,46.03125_-96.40625
MN_Wilkin,46.03125_-96.34375
MN_Grant,46.03125_-95.90625
MN_Douglas,46.03125_-95.59375
MN_Douglas,46.03125_-95.53125
MN_Todd,46.03125_-95.09375
MN_Todd,46.03125_-95.03125
MN_Todd,46.03125_-94.96875
MN_Todd,46.03125_-94.90625
MN_Morrison,46.03125_-94.46875
MN_Morrison,46.03125_-94.28125
MN_Morrison,45.96875_-93.96875
MN_Morrison,46.03125_-93.96875
MI_Menominee,45.78125_-87.40625
MI_Delta,45.78125_-87.28125
MI_Emmet,45.59375_-85.03125
NY_Saint Lawrence,44.53125_-75.71875
VT_Addison,44.09375_-73.21875
VT_Orange,43.96875_-72.40625
ME_York,43.59375_-70.53125
OR_Curry,42.90625_-124.34375
OR_Coos,42.96875_-124.34375
OR_Coos,43.03125_-124.09375
OR_Douglas,43.15625_-123.46875
OR_Douglas,43.40625_-122.28125
OR_Douglas,43.40625_-122.21875
OR_Lane,43.46875_-122.21875
OR_Harney,43.90625_-119.65625
OR_Malheur,44.21875_-117.78125
OR_Malheur,44.28125_-117.59375
OR_Malheur,44.28125_-117.53125
OR_Malheur,44.28125_-117.46875
ID_Washington,44.40625_-116.65625
ID_Washington,44.46875_-116.65625
ID_Valley,44.53125_-115.65625
MT_Beaverhead,44.96875_-112.90625
MT_Sweet Grass,45.28125_-110.09375
MT_Stillwater,45.28125_-110.03125
MT_Stillwater,45.28125_-109.96875
MT_Carbon,45.40625_-108.90625
MT_Carbon,45.40625_-108.84375
MT_Big Horn,45.40625_-108.65625
MT_Big Horn,45.40625_-108.40625
MT_Big Horn,45.46875_-107.96875
MT_Big Horn,45.53125_-107.59375
MT_Big Horn,45.59375_-106.78125
MT_Powder River,45.65625_-105.96875
MT_Powder River,45.65625_-105.71875
MT_Powder River,45.71875_-105.03125
MT_Carter,45.78125_-104.28125
SD_Harding,45.78125_-103.90625
SD_Harding,45.78125_-103.84375
SD_Harding,45.84375_-103.09375
SD_Perkins,45.84375_-102.90625
SD_Perkins,45.84375_-102.84375
SD_Perkins,45.84375_-102.09375
SD_Corson,45.90625_-101.78125
SD_Corson,45.90625_-101.59375
SD_Corson,45.90625_-101.53125
SD_Corson,45.90625_-101.40625
SD_Corson,45.90625_-101.34375
SD_Corson,45.90625_-101.28125
SD_Corson,45.90625_-101.15625
SD_Corson,45.90625_-100.96875
ND_Emmons,45.96875_-100.15625
ND_Emmons,45.96875_-99.96875
ND_McIntosh,45.96875_-99.84375
ND_McIntosh,45.96875_-99.78125
ND_McIntosh,45.96875_-99.65625
ND_McIntosh,45.96875_-99.53125
ND_McIntosh,45.96875_-99.40625
ND_McIntosh,45.96875_-99.34375
ND_Sargent,45.96875_-97.34375
ND_Sargent,45.96875_-97.28125
ND_Richland,46.03125_-96.59375
MN_Wilkin,46.03125_-96.28125
MN_Grant,46.03125_-96.21875
MN_Grant,46.03125_-96.15625
MN_Grant,46.03125_-96.09375
MN_Grant,46.03125_-96.03125
MN_Grant,46.03125_-95.96875
MN_Douglas,46.03125_-95.71875
MN_Douglas,46.03125_-95.28125
MN_Douglas,46.03125_-95.21875
MN_Kanabec,45.96875_-93.15625
MN_Pine,45.96875_-92.96875
MN_Pine,45.96875_-92.90625
WI_Price,45.90625_-90.53125
WI_Florence,45.78125_-88.15625
MI_Dickinson,45.78125_-87.90625
MI_Cheboygan,45.53125_-84.59375
MI_Cheboygan,45.53125_-84.34375
NY_Saint Lawrence,44.46875_-75.71875
NY_Saint Lawrence,44.46875_-75.59375
VT_Addison,44.03125_-73.15625
VT_Orange,43.90625_-72.59375
VT_Orange,43.96875_-72.59375
OR_Douglas,43.09375_-123.59375
OR_Douglas,43.21875_-123.15625
OR_Douglas,43.21875_-123.03125
ID_Washington,44.40625_-116.59375
ID_Washington,44.40625_-116.53125
ID_Custer,44.65625_-114.78125
ID_Custer,44.65625_-114.71875
ID_Lemhi,44.84375_-113.59375
MT_Madison,44.96875_-112.15625
MT_Carbon,45.34375_-109.21875
MT_Carbon,45.34375_-109.09375
MT_Carbon,45.34375_-109.03125
MT_Carbon,45.34375_-108.96875
MT_Big Horn,45.40625_-108.53125
MT_Big Horn,45.40625_-108.03125
MT_Big Horn,45.40625_-107.96875
MT_Big Horn,45.46875_-107.78125
MT_Big Horn,45.46875_-107.65625
MT_Powder River,45.65625_-105.53125
MT_Powder River,45.65625_-105.34375
MT_Powder River,45.65625_-105.28125
MT_Powder River,45.65625_-105.15625
MT_Carter,45.71875_-104.59375
MT_Carter,45.71875_-104.53125
MT_Carter,45.71875_-104.46875
MT_Carter,45.71875_-104.40625
MT_Carter,45.71875_-104.34375
SD_Harding,45.78125_-103.46875
SD_Harding,45.78125_-103.40625
SD_Harding,45.78125_-103.34375
SD_Harding,45.78125_-103.15625
SD_Corson,45.84375_-101.90625
SD_Corson,45.84375_-101.84375
SD_Corson,45.84375_-101.78125
SD_Corson,45.84375_-101.71875
SD_Corson,45.90625_-100.65625
SD_Campbell,45.90625_-100.40625
SD_Campbell,45.90625_-100.03125
SD_Campbell,45.90625_-99.96875
SD_Campbell,45.90625_-99.78125
SD_McPherson,45.90625_-99.71875
SD_McPherson,45.90625_-99.65625
SD_McPherson,45.90625_-99.59375
ND_McIntosh,45.96875_-99.28125
ND_Dickey,45.96875_-98.65625
ND_Dickey,45.96875_-98.53125
ND_Dickey,45.96875_-98.34375
ND_Dickey,45.96875_-98.28125
ND_Dickey,45.96875_-98.15625
ND_Dickey,45.96875_-98.09375
ND_Sargent,45.96875_-97.71875
ND_Richland,45.96875_-97.15625
ND_Richland,45.96875_-97.03125
ND_Richland,45.96875_-96.96875
ND_Richland,45.96875_-96.84375
SD_Roberts,45.90625_-96.71875
SD_Roberts,45.90625_-96.65625
SD_Roberts,45.90625_-96.59375
ND_Richland,45.96875_-96.71875
ND_Richland,45.96875_-96.65625
ND_Richland,45.96875_-96.59375
ND_Richland,46.03125_-96.65625
MN_Traverse,45.96875_-96.40625
MN_Traverse,45.96875_-96.34375
MN_Traverse,45.96875_-96.28125
MN_Grant,45.96875_-96.21875
MN_Grant,45.90625_-96.15625
MN_Grant,45.90625_-96.03125
MN_Grant,45.90625_-95.96875
MN_Grant,45.96875_-96.15625
MN_Grant,45.96875_-96.09375
MN_Grant,45.96875_-96.03125
MN_Grant,45.96875_-95.96875
MN_Douglas,45.96875_-95.59375
MN_Douglas,45.96875_-95.53125
MN_Douglas,45.96875_-95.46875
MN_Douglas,45.96875_-95.21875
MN_Todd,45.96875_-95.09375
MN_Todd,45.96875_-94.90625
MN_Todd,45.96875_-94.84375
MN_Todd,45.96875_-94.65625
MN_Morrison,45.96875_-94.59375
MN_Morrison,45.96875_-94.53125
MN_Morrison,45.96875_-94.46875
MN_Morrison,45.96875_-94.21875
MN_Morrison,45.96875_-94.09375
MN_Kanabec,45.96875_-93.28125
MI_Emmet,45.53125_-84.96875
NY_Saint Lawrence,44.40625_-75.59375
OR_Douglas,43.09375_-123.46875
OR_Grant,43.96875_-118.90625
OR_Malheur,44.09375_-118.15625
OR_Malheur,44.09375_-118.09375
OR_Malheur,44.15625_-118.09375
OR_Malheur,44.15625_-118.03125
OR_Malheur,44.21875_-117.46875
ID_Washington,44.28125_-117.03125
ID_Washington,44.28125_-116.96875
ID_Washington,44.28125_-116.90625
ID_Washington,44.28125_-116.84375
ID_Washington,44.34375_-116.84375
ID_Washington,44.40625_-116.84375
ID_Washington,44.34375_-116.65625
ID_Washington,44.34375_-116.59375
ID_Lemhi,44.65625_-114.53125
MT_Beaverhead,44.90625_-113.03125
MT_Beaverhead,44.96875_-113.28125
MT_Beaverhead,44.96875_-113.15625
MT_Beaverhead,44.96875_-113.09375
MT_Beaverhead,44.96875_-113.03125
MT_Beaverhead,44.96875_-112.96875
MT_Beaverhead,45.03125_-113.28125
MT_Beaverhead,45.03125_-113.21875
MT_Beaverhead,45.03125_-113.15625
MT_Beaverhead,45.03125_-112.96875
MT_Madison,45.03125_-111.71875
MT_Madison,45.03125_-111.65625
MT_Madison,45.03125_-111.59375
MT_Madison,45.09375_-111.59375
MT_Madison,45.15625_-111.65625
MT_Park,45.09375_-110.78125
MT_Stillwater,45.21875_-109.90625
MT_Carbon,45.28125_-109.34375
MT_Carbon,45.28125_-108.96875
MT_Carbon,45.34375_-108.90625
MT_Big Horn,45.40625_-108.21875
MT_Big Horn,45.40625_-108.15625
MT_Big Horn,45.40625_-107.90625
MT_Big Horn,45.46875_-107.53125
MT_Big Horn,45.46875_-107.40625
MT_Big Horn,45.46875_-107.34375
MT_Powder River,45.59375_-105.71875
MT_Powder River,45.59375_-105.59375
MT_Powder River,45.59375_-105.46875
MT_Powder River,45.59375_-105.40625
MT_Carter,45.65625_-104.96875
MT_Carter,45.65625_-104.71875
MT_Carter,45.65625_-104.59375
MT_Carter,45.65625_-104.46875
SD_Harding,45.71875_-103.78125
SD_Harding,45.78125_-102.96875
SD_Perkins,45.78125_-102.90625
SD_Perkins,45.78125_-102.84375
SD_Perkins,45.78125_-102.78125
SD_Perkins,45.78125_-102.71875
SD_Corson,45.84375_-101.53125
SD_Corson,45.84375_-101.46875
SD_Corson,45.84375_-100.90625
SD_Corson,45.84375_-100.78125
SD_Corson,45.84375_-100.71875
SD_Campbell,45.90625_-99.84375
SD_McPherson,45.90625_-99.53125
SD_McPherson,45.90625_-99.34375
SD_McPherson,45.90625_-99.28125
SD_McPherson,45.90625_-99.21875
SD_McPherson,45.90625_-99.09375
SD_McPherson,45.90625_-98.84375
SD_Brown,45.90625_-98.65625
SD_Brown,45.90625_-98.59375
SD_Brown,45.90625_-98.53125
SD_Brown,45.90625_-98.46875
SD_Brown,45.90625_-98.34375
SD_Roberts,45.90625_-97.09375
MN_Traverse,45.90625_-96.40625
MN_Grant,45.90625_-95.78125
MN_Douglas,45.90625_-95.71875
MN_Grant,45.96875_-95.84375
MN_Grant,45.96875_-95.78125
MN_Douglas,45.90625_-95.53125
MN_Morrison,45.90625_-94.28125
MN_Kanabec,45.90625_-93.21875
MN_Pine,45.90625_-92.90625
MN_Pine,45.90625_-92.84375
WI_Burnett,45.90625_-92.34375
MI_Menominee,45.65625_-87.34375
MI_Delta,45.65625_-87.21875
MI_Emmet,45.46875_-84.84375
VT_Addison,43.96875_-73.03125
OR_Douglas,43.09375_-123.15625
ID_Custer,44.59375_-114.65625
MT_Park,45.15625_-110.15625
MT_Big Horn,45.40625_-107.84375
MT_Big Horn,45.40625_-107.78125
MT_Big Horn,45.40625_-107.71875
MT_Powder River,45.59375_-105.21875
MT_Powder River,45.59375_-105.09375
MT_Powder River,45.65625_-105.09375
MT_Carter,45.65625_-104.28125
MT_Carter,45.65625_-104.21875
SD_Harding,45.71875_-102.96875
SD_Perkins,45.71875_-102.90625
SD_Perkins,45.78125_-102.21875
SD_Perkins,45.78125_-102.09375
SD_Corson,45.78125_-101.84375
SD_Corson,45.78125_-101.78125
SD_Corson,45.84375_-100.65625
SD_Campbell,45.84375_-100.15625
SD_Campbell,45.84375_-100.09375
SD_Campbell,45.84375_-100.03125
SD_McPherson,45.84375_-99.71875
SD_McPherson,45.84375_-99.65625
SD_McPherson,45.84375_-99.59375
SD_Brown,45.90625_-98.15625
SD_Marshall,45.90625_-97.71875
SD_Marshall,45.90625_-97.65625
SD_Marshall,45.90625_-97.59375
SD_Marshall,45.90625_-97.53125
SD_Marshall,45.90625_-97.34375
SD_Marshall,45.90625_-97.28125
SD_Roberts,45.90625_-97.21875
SD_Roberts,45.90625_-96.96875
SD_Roberts,45.90625_-96.90625
SD_Roberts,45.90625_-96.84375
SD_Roberts,45.90625_-96.78125
ND_Richland,45.96875_-96.78125
MN_Traverse,45.90625_-96.34375
MN_Grant,45.90625_-96.21875
MN_Douglas,45.90625_-95.59375
MN_Douglas,45.90625_-95.28125
MN_Douglas,45.90625_-95.21875
MN_Todd,45.90625_-94.84375
MN_Todd,45.90625_-94.78125
MN_Todd,45.90625_-94.71875
MN_Morrison,45.90625_-94.53125
MN_Morrison,45.90625_-94.46875
MN_Morrison,45.90625_-94.15625
MN_Morrison,45.90625_-94.09375
MN_Morrison,45.90625_-93.96875
WI_Burnett,45.84375_-92.34375
MI_Menominee,45.65625_-87.53125
MI_Presque Isle,45.40625_-84.21875
MI_Presque Isle,45.34375_-83.78125
VT_Addison,43.96875_-73.28125
VT_Windsor,43.84375_-72.59375
VT_Orange,43.78125_-72.21875
ME_York,43.46875_-70.59375
SD_Harding,45.65625_-104.03125
SD_Harding,45.65625_-103.96875
SD_Harding,45.71875_-104.03125
SD_Harding,45.71875_-103.96875
MT_Carter,45.78125_-104.15625
MT_Carter,45.78125_-104.09375
OR_Coos,42.90625_-124.09375
OR_Coos,42.90625_-124.03125
OR_Coos,42.96875_-124.09375
SD_Marshall,45.90625_-97.46875
SD_Marshall,45.90625_-97.40625
ND_Sargent,45.96875_-97.53125
ND_Sargent,45.96875_-97.46875
ID_Lemhi,44.78125_-113.46875
SD_McPherson,45.84375_-99.46875
SD_McPherson,45.84375_-99.40625
SD_McPherson,45.90625_-99.46875
SD_McPherson,45.90625_-99.40625
OR_Malheur,44.03125_-117.78125
OR_Malheur,44.09375_-117.84375
OR_Malheur,44.09375_-117.78125
OR_Malheur,44.15625_-117.78125
OR_Malheur,44.09375_-117.46875
OR_Malheur,44.09375_-117.40625
OR_Malheur,44.15625_-117.53125
OR_Malheur,44.15625_-117.46875
OR_Malheur,44.15625_-117.40625
ID_Valley,44.46875_-115.53125
ID_Custer,44.53125_-115.09375
ID_Custer,44.53125_-115.03125
MT_Beaverhead,44.78125_-112.78125
MT_Beaverhead,44.78125_-112.71875
MT_Beaverhead,44.78125_-112.65625
MT_Beaverhead,44.84375_-112.78125
MT_Beaverhead,44.84375_-112.71875
MT_Beaverhead,44.84375_-112.59375
MT_Beaverhead,44.84375_-112.53125
MT_Big Horn,45.34375_-108.09375
MT_Powder River,45.53125_-105.34375
MT_Powder River,45.53125_-105.28125
MT_Powder River,45.53125_-105.21875
MT_Powder River,45.59375_-105.34375
MT_Powder River,45.59375_-105.28125
SD_McPherson,45.84375_-99.53125
SD_McPherson,45.84375_-98.78125
SD_Brown,45.84375_-98.71875
SD_Brown,45.90625_-98.71875
ND_Dickey,45.96875_-98.71875
SD_Brown,45.84375_-98.59375
SD_Brown,45.84375_-98.53125
